504|682.3|3/27/2017 4:23:52 PM
505|567.1|3/27/2017 4:23:52 PM
506|628.8|3/27/2017 4:23:53 PM
507|669.0|3/27/2017 4:23:53 PM
508|552.2|3/27/2017 4:23:53 PM
509|709.1|3/27/2017 4:23:53 PM
510|567.3|3/27/2017 4:23:53 PM
511|612.2|3/27/2017 4:23:53 PM
512|548.6|3/27/2017 4:23:53 PM
513|575.5|3/27/2017 4:23:53 PM
514|531.7|3/27/2017 4:23:53 PM
515|536.5|3/27/2017 4:23:54 PM
516|552.8|3/27/2017 4:23:54 PM
517|575.2|3/27/2017 4:23:54 PM
518|515.9|3/27/2017 4:23:54 PM
519|679.8|3/27/2017 4:23:54 PM
520|579.0|3/27/2017 4:23:54 PM
521|669.0|3/27/2017 4:23:54 PM
522|511.6|3/27/2017 4:23:54 PM
523|594.8|3/27/2017 4:23:54 PM
524|562.8|3/27/2017 4:23:54 PM
525|646.3|3/27/2017 4:23:55 PM
526|528.2|3/27/2017 4:23:55 PM
527|628.8|3/27/2017 4:23:55 PM
528|564.8|3/27/2017 4:23:55 PM
